	Gene.Symbol
ENSMUSG00000076994	Mir466b-3
ENSMUSG00000066392	Nrxn3
ENSMUSG00000007682	Dio2
ENSMUSG00000061533	Cep128
ENSMUSG00000085004	5430427M07Rik
ENSMUSG00000076118	Mir669c
ENSMUSG00000020963	Tshr
ENSMUSG00000020962	Gtf2a1
ENSMUSG00000020961	Ston2
ENSMUSG00000020964	Sel1l
ENSMUSG00000098498	Mir8099-1
ENSMUSG00000098931	Mir8099-2
ENSMUSG00000047414	Flrt2
ENSMUSG00000021003	Galc
ENSMUSG00000021886	Gpr65
ENSMUSG00000033854	Kcnk10
ENSMUSG00000021007	Spata7
ENSMUSG00000021009	Ptpn21
ENSMUSG00000021012	Zc3h14
ENSMUSG00000051166	Eml5
ENSMUSG00000021013	Ttc8
ENSMUSG00000113210	4930474N09Rik
ENSMUSG00000033713	Foxn3
ENSMUSG00000100211	1700064M15Rik
ENSMUSG00000021176	Efcab11
ENSMUSG00000021177	Tdp1
ENSMUSG00000045404	Kcnk13
ENSMUSG00000021178	Psmc1
ENSMUSG00000021179	Nrde2
ENSMUSG00000072884	Gm10433
ENSMUSG00000001175	Calm1
ENSMUSG00000113679	Gm10432
ENSMUSG00000033530	Ttc7b
ENSMUSG00000021180	Rps6ka5
ENSMUSG00000047415	Gpr68
ENSMUSG00000021182	Ccdc88c
ENSMUSG00000080575	Mir1190
ENSMUSG00000097121	D130020L05Rik
ENSMUSG00000092054	Kif4-ps
ENSMUSG00000047014	Catsperb
ENSMUSG00000021187	Tc2n
ENSMUSG00000021186	Fbln5
ENSMUSG00000021188	Trip11
ENSMUSG00000021189	Atxn3
ENSMUSG00000041781	Cpsf2
ENSMUSG00000041771	Slc24a4
ENSMUSG00000044456	Rin3
ENSMUSG00000021190	Lgmn
ENSMUSG00000021192	Golga5
ENSMUSG00000021194	Chga
ENSMUSG00000057963	Itpk1
ENSMUSG00000089324	Mir1936
ENSMUSG00000041716	Gm20604
ENSMUSG00000096458	Moap1
ENSMUSG00000046675	Tmem251
ENSMUSG00000041712	Ubr7
ENSMUSG00000041702	Btbd7
ENSMUSG00000043319	Cox8c
ENSMUSG00000021198	Unc79
ENSMUSG00000041669	Prima1
ENSMUSG00000096753	Fam181a
ENSMUSG00000021200	Asb2
ENSMUSG00000021203	Otub2
ENSMUSG00000041645	Ddx24
ENSMUSG00000079017	Ifi27l2a
ENSMUSG00000064215	Ifi27
ENSMUSG00000021208	Ifi27l2b
ENSMUSG00000021209	Ppp4r4
ENSMUSG00000061947	Serpina10
ENSMUSG00000060807	Serpina6
ENSMUSG00000021081	Serpina1f
ENSMUSG00000071178	Serpina1b
ENSMUSG00000071177	Serpina1d
ENSMUSG00000066366	Serpina1a
ENSMUSG00000079015	Serpina1c
ENSMUSG00000072849	Serpina1e
ENSMUSG00000063232	Serpina11
ENSMUSG00000058260	Serpina9
ENSMUSG00000041567	Serpina12
ENSMUSG00000041550	Serpina5
ENSMUSG00000041536	Serpina3a
ENSMUSG00000066364	Serpina3b
ENSMUSG00000066361	Serpina3c
ENSMUSG00000066363	Serpina3f
ENSMUSG00000041481	Serpina3g
ENSMUSG00000079014	Serpina3i
ENSMUSG00000079013	Serpina3j
ENSMUSG00000058207	Serpina3k
ENSMUSG00000079012	Serpina3m
ENSMUSG00000021091	Serpina3n
ENSMUSG00000021095	Gsc
ENSMUSG00000041415	Dicer1
ENSMUSG00000021097	Clmn
ENSMUSG00000054150	Syne3
ENSMUSG00000113722	Snhg10
ENSMUSG00000088789	Scarna13
ENSMUSG00000106366	Mir3069
ENSMUSG00000021102	Glrx5
ENSMUSG00000060863	Tcl1b2
ENSMUSG00000066359	Tcl1b1
ENSMUSG00000000701	Tcl1b5
ENSMUSG00000068940	Tcl1b3
ENSMUSG00000079007	Tcl1b4
ENSMUSG00000041359	Tcl1
ENSMUSG00000097929	Tunar
ENSMUSG00000113314	Gm2721
ENSMUSG00000094910	D430019H16Rik
ENSMUSG00000021070	Bdkrb2
ENSMUSG00000041347	Bdkrb1
ENSMUSG00000041341	Atg2b
ENSMUSG00000044715	Gskip
ENSMUSG00000041323	Ak7
ENSMUSG00000021111	Papola
ENSMUSG00000021115	Vrk1
ENSMUSG00000092066	1700121N20Rik
ENSMUSG00000085820	4933406K04Rik
ENSMUSG00000085641	4930465M20Rik
ENSMUSG00000048251	Bcl11b
ENSMUSG00000056770	Setd3
ENSMUSG00000021258	Ccnk
ENSMUSG00000084883	Ccdc85c
ENSMUSG00000021260	Hhipl1
ENSMUSG00000021259	Cyp46a1
ENSMUSG00000058070	Eml1
ENSMUSG00000021262	Evl
ENSMUSG00000021263	Degs2
ENSMUSG00000021264	Yy1
ENSMUSG00000021265	Slc25a29
ENSMUSG00000065429	Mir345
ENSMUSG00000048856	Slc25a47
ENSMUSG00000021266	Wars
ENSMUSG00000040877	Wdr25
ENSMUSG00000040867	Begain
ENSMUSG00000098411	Dlk1
ENSMUSG00000021268	Meg3
ENSMUSG00000084535	Mir1906-1
ENSMUSG00000084559	Mir1906-2
ENSMUSG00000076451	Mir770
ENSMUSG00000076316	Mir673
ENSMUSG00000077025	Mir493
ENSMUSG00000065526	Mir337
ENSMUSG00000105210	Mir3544
ENSMUSG00000072900	Mir540
ENSMUSG00000076313	Mir665
ENSMUSG00000095147	Mir3070a
ENSMUSG00000094952	Mir3070b
ENSMUSG00000098639	Rtl1
ENSMUSG00000070080	Mir431
ENSMUSG00000070072	Mir433
ENSMUSG00000070076	Mir127
ENSMUSG00000070133	Mir434
ENSMUSG00000087855	Mir432
ENSMUSG00000070129	Mir3071
ENSMUSG00000104858	Mir136
ENSMUSG00000070101	Mir341
ENSMUSG00000080406	Mir1188
ENSMUSG00000065433	Mir370
ENSMUSG00000088294	AF357425
ENSMUSG00000084549	DQ267100
ENSMUSG00000064496	DQ267101
ENSMUSG00000064621	AF357355
ENSMUSG00000064417	DQ267102
ENSMUSG00000077881	Mir882
ENSMUSG00000065498	Mir379
ENSMUSG00000065477	Mir411
ENSMUSG00000093291	Mir299b
ENSMUSG00000104582	Mir380
ENSMUSG00000080687	Mir1197
ENSMUSG00000065617	Mir323
ENSMUSG00000076459	Mir758
ENSMUSG00000065577	Mir329
ENSMUSG00000070141	Mir494
ENSMUSG00000076145	Mir679
ENSMUSG00000080411	Mir1193
ENSMUSG00000076272	Mir666
ENSMUSG00000076241	Mir543
ENSMUSG00000070105	Mir495
ENSMUSG00000076396	Mir667
ENSMUSG00000076006	Mir376c
ENSMUSG00000077980	Mir654
ENSMUSG00000105853	Mir376b
ENSMUSG00000105178	Mir376a
ENSMUSG00000098807	Mir300
ENSMUSG00000098838	Mir381
ENSMUSG00000076219	Mir487b
ENSMUSG00000076063	Mir539
ENSMUSG00000065428	Mir382
ENSMUSG00000065426	Mir134
ENSMUSG00000099236	Mir668
ENSMUSG00000070128	Mir485
ENSMUSG00000097391	Mirg
ENSMUSG00000077925	Mir453
ENSMUSG00000065448	Mir154
ENSMUSG00000065438	Mir377
ENSMUSG00000076052	Mir541
ENSMUSG00000105849	Mir409
ENSMUSG00000065570	Mir412
ENSMUSG00000065561	Mir369
ENSMUSG00000065497	Mir410
ENSMUSG00000093351	Mir3072
ENSMUSG00000113331	3110009F21Rik
ENSMUSG00000113581	Dio3os
ENSMUSG00000080356	Mir1247
ENSMUSG00000075707	Dio3
ENSMUSG00000017843	Ppp2r5c
ENSMUSG00000018707	Dync1h1
ENSMUSG00000056508	1700001K19Rik
ENSMUSG00000021270	Hsp90aa1
ENSMUSG00000037957	Wdr20
ENSMUSG00000056458	Mok
ENSMUSG00000021271	Zfp839
ENSMUSG00000021276	Cinp
ENSMUSG00000021275	Tecpr2
ENSMUSG00000037904	Ankrd9
ENSMUSG00000113056	6030440G07Rik
ENSMUSG00000037896	Rcor1
ENSMUSG00000021277	Traf3
ENSMUSG00000021278	Amn
ENSMUSG00000021279	Cdc42bpb
ENSMUSG00000021280	Exoc3l4
ENSMUSG00000021281	Tnfaip2
ENSMUSG00000010529	Gm266
ENSMUSG00000021282	Eif5
ENSMUSG00000064493	Snora28
ENSMUSG00000096995	2810029C07Rik
ENSMUSG00000007411	Mark3
ENSMUSG00000001270	Ckb
ENSMUSG00000060950	Trmt61a
ENSMUSG00000049792	Bag5
ENSMUSG00000037787	Apopt1
ENSMUSG00000021288	Klc1
ENSMUSG00000021287	Xrcc3
ENSMUSG00000021286	Zfyve21
ENSMUSG00000021285	Ppp1r13b
ENSMUSG00000113769	5033406O09Rik
ENSMUSG00000054003	Tdrd9
ENSMUSG00000091402	Rd3l
ENSMUSG00000037686	Aspg
ENSMUSG00000106228	Mir3073b
ENSMUSG00000065574	Mir203
ENSMUSG00000021294	Kif26a
ENSMUSG00000047828	A730018C14Rik
ENSMUSG00000113189	B020018J22Rik
ENSMUSG00000043122	A530016L24Rik
ENSMUSG00000054013	Tmem179
ENSMUSG00000037679	Inf2
ENSMUSG00000011148	Adssl1
ENSMUSG00000064326	Siva1
ENSMUSG00000001729	Akt1
ENSMUSG00000098380	Mir6939
ENSMUSG00000037638	Zbtb42
ENSMUSG00000072825	Cep170b
ENSMUSG00000099165	Mir6940
ENSMUSG00000052160	Pld4
ENSMUSG00000047832	Cdca4
ENSMUSG00000021298	Gpr132
ENSMUSG00000002799	Jag2
ENSMUSG00000098338	Mir6941
ENSMUSG00000002804	Nudt14
ENSMUSG00000011158	Brf1
ENSMUSG00000002803	Btbd6
ENSMUSG00000021143	Pacs2
ENSMUSG00000012211	Tex22
ENSMUSG00000021144	Mta1
ENSMUSG00000006356	Crip2
ENSMUSG00000006360	Crip1
ENSMUSG00000049036	Tmem121
ENSMUSG00000051804	Adam6b
ENSMUSG00000043945	Adam6a
ENSMUSG00000105438	Mir7094-1
ENSMUSG00000098357	Mir7094-2
ENSMUSG00000098336	Mir6388
ENSMUSG00000042063	Zfp386
ENSMUSG00000011171	Vipr2
ENSMUSG00000042050	Wdr60
ENSMUSG00000021171	Esyt2
ENSMUSG00000112980	D430020J02Rik
ENSMUSG00000042029	Ncapg2
ENSMUSG00000056553	Ptprn2
ENSMUSG00000099907	Gm10421
ENSMUSG00000101930	Gm5441
ENSMUSG00000065538	Mir153
ENSMUSG00000041992	Rapgef5
ENSMUSG00000021175	Cdca7l
ENSMUSG00000018581	Dnah11
ENSMUSG00000025323	Sp4
ENSMUSG00000113875	D230030E09Rik
ENSMUSG00000048562	Sp8
ENSMUSG00000072791	Abcb5
ENSMUSG00000025321	Itgb8
ENSMUSG00000041886	Macc1
ENSMUSG00000048004	Tmem196
ENSMUSG00000091304	Speer6-ps1
ENSMUSG00000097709	2810429I04Rik
ENSMUSG00000021218	Gdi2
ENSMUSG00000033799	Fam208b
ENSMUSG00000033781	Asb13
ENSMUSG00000063130	Calml3
ENSMUSG00000033765	Calm4
ENSMUSG00000099269	Calm5
ENSMUSG00000021215	Net1
ENSMUSG00000021216	Tubal3
ENSMUSG00000044988	Ucn3
ENSMUSG00000033715	Akr1c14
ENSMUSG00000021214	Akr1c18
ENSMUSG00000021213	Akr1c13
ENSMUSG00000071551	Akr1c19
ENSMUSG00000021211	Akr1c12
ENSMUSG00000021210	Akr1c6
ENSMUSG00000054757	Akr1c20
ENSMUSG00000021207	Akr1c21
ENSMUSG00000045410	Akr1e1
ENSMUSG00000100625	1700016G22Rik
ENSMUSG00000000078	Klf6
ENSMUSG00000021193	Pitrm1
ENSMUSG00000021196	Pfkp
ENSMUSG00000052551	Adarb2
ENSMUSG00000021147	Wdr37
ENSMUSG00000058258	Idi1
ENSMUSG00000033520	Idi2
ENSMUSG00000021149	Gtpbp4
ENSMUSG00000033499	Larp4b
ENSMUSG00000048264	Dip2c
ENSMUSG00000021156	Zmynd11
ENSMUSG00000046159	Chrm3
ENSMUSG00000113593	Zp4-ps
ENSMUSG00000021313	Ryr2
ENSMUSG00000021311	Mtr
ENSMUSG00000052374	Actn2
ENSMUSG00000050244	Heatr1
ENSMUSG00000057554	Lgals8
ENSMUSG00000095105	Edaradd
ENSMUSG00000057069	Ero1lb
ENSMUSG00000056457	Prl2c4
ENSMUSG00000079092	Prl2c2
ENSMUSG00000055360	Prl2c5
ENSMUSG00000021306	Gpr137b
ENSMUSG00000005397	Nid1
ENSMUSG00000019726	Lyst
ENSMUSG00000021303	Gng4
ENSMUSG00000039242	B3galnt2
ENSMUSG00000039233	Tbce
ENSMUSG00000021302	Ggps1
ENSMUSG00000039219	Arid4b
ENSMUSG00000021301	Hecw1
ENSMUSG00000015672	Mrpl32
ENSMUSG00000015671	Psma2
ENSMUSG00000039182	AW209491
ENSMUSG00000021318	Gli3
ENSMUSG00000113960	4933412O06Rik
ENSMUSG00000113338	A530046M15Rik
ENSMUSG00000041324	Inhba
ENSMUSG00000055137	Sugct
ENSMUSG00000012429	Mplkip
ENSMUSG00000041297	Cdk13
ENSMUSG00000080574	Mir466i
ENSMUSG00000008859	Rala
ENSMUSG00000075054	Yae1d1
ENSMUSG00000113470	4930448F12Rik
ENSMUSG00000009734	Pou6f2
ENSMUSG00000041236	Vps41
ENSMUSG00000021314	Amph
ENSMUSG00000003062	Stard3nl
ENSMUSG00000002808	Epdr1
ENSMUSG00000021319	Sfrp4
ENSMUSG00000041138	Nme8
ENSMUSG00000053101	Gpr141
ENSMUSG00000041112	Elmo1
ENSMUSG00000021322	Aoah
ENSMUSG00000042869	Olfr1370
ENSMUSG00000071522	Olfr263
ENSMUSG00000045474	Olfr1368
ENSMUSG00000021326	Trim27
ENSMUSG00000004344	Gpx5
ENSMUSG00000004341	Gpx6
ENSMUSG00000045508	Olfr1367
ENSMUSG00000036721	Zscan12
ENSMUSG00000021327	Zkscan3
ENSMUSG00000098790	Mir6942
ENSMUSG00000055313	Pgbd1
ENSMUSG00000022228	Zscan26
ENSMUSG00000084590	Mir1896
ENSMUSG00000059395	Nkapl
ENSMUSG00000054931	Zkscan4
ENSMUSG00000063894	Zkscan8
ENSMUSG00000048996	Olfr1366
ENSMUSG00000054890	Olfr1535
ENSMUSG00000046016	Olfr1364
ENSMUSG00000051258	Olfr1362
ENSMUSG00000036658	Olfr11
ENSMUSG00000049737	Olfr1361
ENSMUSG00000108674	Olfr1359
ENSMUSG00000108534	Olfr1360
ENSMUSG00000094338	Hist1h2bl
ENSMUSG00000071516	Hist1h2ai
ENSMUSG00000101355	Hist1h3h
ENSMUSG00000114279	Hist1h2bm
ENSMUSG00000067455	Hist1h4j
ENSMUSG00000064288	Hist1h4k
ENSMUSG00000063021	Hist1h2ak
ENSMUSG00000095217	Hist1h2bn
ENSMUSG00000058773	Hist1h1b
ENSMUSG00000101972	Hist1h3i
ENSMUSG00000069309	Hist1h2an
ENSMUSG00000069308	Hist1h2bp
ENSMUSG00000069307	Hist1h2bq
ENSMUSG00000069303	Hist1h2br
ENSMUSG00000094248	Hist1h2ao
ENSMUSG00000094777	Hist1h2ap
ENSMUSG00000069306	Hist1h4m
ENSMUSG00000069305	Hist1h4n
ENSMUSG00000088148	Mir1983
ENSMUSG00000006720	Zfp184
ENSMUSG00000016982	Pom121l2
ENSMUSG00000006179	Prss16
ENSMUSG00000069302	Hist1h2ah
ENSMUSG00000062727	Hist1h2bk
ENSMUSG00000060639	Hist1h4i
ENSMUSG00000069301	Hist1h2ag
ENSMUSG00000069300	Hist1h2bj
ENSMUSG00000069299	Vmn1r188
ENSMUSG00000099611	Vmn1r189
ENSMUSG00000095916	Vmn1r191
ENSMUSG00000099787	Vmn1r192
ENSMUSG00000046932	Vmn1r193
ENSMUSG00000069297	Vmn1r194
ENSMUSG00000069296	Vmn1r195
ENSMUSG00000069295	Vmn1r196
ENSMUSG00000069294	Vmn1r197
ENSMUSG00000095125	Vmn1r198
ENSMUSG00000069292	Vmn1r199
ENSMUSG00000101073	Vmn1r200
ENSMUSG00000084924	Vmn1r-ps103
ENSMUSG00000094898	Vmn1r201
ENSMUSG00000094379	Vmn1r202
ENSMUSG00000069289	Vmn1r203
ENSMUSG00000094637	Vmn1r204
ENSMUSG00000100296	Vmn1r205
ENSMUSG00000101578	Vmn1r206
ENSMUSG00000084136	Vmn1r207-ps
ENSMUSG00000071493	Vmn1r208
ENSMUSG00000071491	Vmn1r209
ENSMUSG00000061296	Vmn1r210
ENSMUSG00000063998	Vmn1r211
ENSMUSG00000071490	Vmn1r212
ENSMUSG00000060024	Vmn1r213
ENSMUSG00000061829	Vmn1r214
ENSMUSG00000099917	Vmn1r215
ENSMUSG00000116057	Vmn1r216
ENSMUSG00000115791	Vmn1r217
ENSMUSG00000115020	Vmn1r218
ENSMUSG00000061376	Vmn1r219
ENSMUSG00000096099	Vmn1r220
ENSMUSG00000082316	Vmn1r221
ENSMUSG00000061022	Vmn1r222
ENSMUSG00000069280	Vmn1r223
ENSMUSG00000085122	4933404K08Rik
ENSMUSG00000046351	Zfp322a
ENSMUSG00000036376	Abt1
ENSMUSG00000085024	C230035I16Rik
ENSMUSG00000000706	Btn1a1
ENSMUSG00000053216	Btn2a2
ENSMUSG00000060981	Hist1h4h
ENSMUSG00000061991	Hist1h2af
ENSMUSG00000099517	Hist1h3g
ENSMUSG00000114456	Hist1h2bh
ENSMUSG00000100210	Hist1h3f
ENSMUSG00000069274	Hist1h4f
ENSMUSG00000052565	Hist1h1d
ENSMUSG00000069273	Hist1h3e
ENSMUSG00000069272	Hist1h2ae
ENSMUSG00000058385	Hist1h2bg
ENSMUSG00000069268	Hist1h2bf
ENSMUSG00000071478	Hist1h2ad
ENSMUSG00000099583	Hist1h3d
ENSMUSG00000061482	Hist1h4d
ENSMUSG00000047246	Hist1h2be
ENSMUSG00000051627	Hist1h1e
ENSMUSG00000069270	Hist1h2ac
ENSMUSG00000018102	Hist1h2bc
ENSMUSG00000036211	Hist1h1t
ENSMUSG00000060678	Hist1h4c
ENSMUSG00000006611	Hfe
ENSMUSG00000036181	Hist1h1c
ENSMUSG00000069310	Hist1h3c
ENSMUSG00000075031	Hist1h2bb
ENSMUSG00000061615	Hist1h2ab
ENSMUSG00000069267	Hist1h3b
ENSMUSG00000069266	Hist1h4b
ENSMUSG00000060093	Hist1h4a
ENSMUSG00000069265	Hist1h3a
ENSMUSG00000049539	Hist1h1a
ENSMUSG00000064140	Trim38
ENSMUSG00000036110	Slc17a2
ENSMUSG00000036083	Slc17a3
ENSMUSG00000021335	Slc17a1
ENSMUSG00000021336	Slc17a4
ENSMUSG00000050799	Hist1h2ba
ENSMUSG00000060081	Hist1h2aa
ENSMUSG00000021337	Scgn
ENSMUSG00000016756	Cmah
ENSMUSG00000006715	Gmnn
ENSMUSG00000019132	BC005537
ENSMUSG00000006717	Acot13
ENSMUSG00000035958	Tdp2
ENSMUSG00000006711	D130043K22Rik
ENSMUSG00000086796	4932702P03Rik
ENSMUSG00000035936	Aldh5a1
ENSMUSG00000021340	Gpld1
ENSMUSG00000021339	Mrs2
ENSMUSG00000035910	Dcdc2a
ENSMUSG00000048978	Nrsn1
ENSMUSG00000086531	Gm11351
ENSMUSG00000084811	1700092E19Rik
ENSMUSG00000045835	Hdgfl1
ENSMUSG00000106278	Mir3970
ENSMUSG00000021342	Prl
ENSMUSG00000057170	Prl3d1
ENSMUSG00000062737	Prl3d2
ENSMUSG00000062201	Prl3d3
ENSMUSG00000017922	Prl3c1
ENSMUSG00000038891	Prl3b1
ENSMUSG00000038883	Prl3a1
ENSMUSG00000069259	Prl6a1
ENSMUSG00000018259	Prl8a2
ENSMUSG00000069258	Prl2b1
ENSMUSG00000021345	Prl8a6
ENSMUSG00000021346	Prl8a8
ENSMUSG00000006490	Prl8a9
ENSMUSG00000019756	Prl8a1
ENSMUSG00000021347	Prl7b1
ENSMUSG00000006488	Prl7a1
ENSMUSG00000046899	Prl7a2
ENSMUSG00000021348	Prl7d1
ENSMUSG00000060738	Prl7c1
ENSMUSG00000022886	Prl2a1
ENSMUSG00000062551	Prl2c1
ENSMUSG00000005891	Prl4a1
ENSMUSG00000017064	Prl5a1
ENSMUSG00000099158	Mir6368
ENSMUSG00000076431	Sox4
ENSMUSG00000086363	A330102I10Rik
ENSMUSG00000006191	Cdkal1
ENSMUSG00000016477	E2f3
ENSMUSG00000038732	Mboat1
ENSMUSG00000049115	Agtr1a
ENSMUSG00000038462	Uqcrfs1
ENSMUSG00000086263	4930519D14Rik
ENSMUSG00000069255	Dusp22
ENSMUSG00000021356	Irf4
ENSMUSG00000021357	Exoc2
ENSMUSG00000076430	Hus1b
ENSMUSG00000087460	4930401O12Rik
ENSMUSG00000038415	Foxq1
ENSMUSG00000038408	1700018A04Rik
ENSMUSG00000038402	Foxf2
ENSMUSG00000050295	Foxc1
ENSMUSG00000038372	Gmds
ENSMUSG00000044951	Mylk4
ENSMUSG00000021400	Wrnip1
ENSMUSG00000044734	Serpinb1a
ENSMUSG00000079049	Serpinb1c
ENSMUSG00000042842	Serpinb6b
ENSMUSG00000045827	Serpinb9
ENSMUSG00000021403	Serpinb9b
ENSMUSG00000051029	Serpinb1b
ENSMUSG00000021404	Serpinb9c
ENSMUSG00000054266	Serpinb9d
ENSMUSG00000062342	Serpinb9e
ENSMUSG00000038327	Serpinb9f
ENSMUSG00000057726	Serpinb9g
ENSMUSG00000047889	Serpinb6d
ENSMUSG00000069248	Serpinb6e
ENSMUSG00000052180	Serpinb6c
ENSMUSG00000060147	Serpinb6a
ENSMUSG00000085457	1110046J04Rik
ENSMUSG00000046949	Nqo2
ENSMUSG00000021408	Ripk1
ENSMUSG00000038286	Bphl
ENSMUSG00000058672	Tubb2a
ENSMUSG00000113591	4930447K03Rik
ENSMUSG00000045136	Tubb2b
ENSMUSG00000071451	Psmg4
ENSMUSG00000038267	Slc22a23
ENSMUSG00000021411	Pxdc1
ENSMUSG00000038246	Fam50b
ENSMUSG00000021413	Prpf4b
ENSMUSG00000021414	Fam217a
ENSMUSG00000021415	4933417A18Rik
ENSMUSG00000021416	Eci3
ENSMUSG00000021417	Eci2
ENSMUSG00000102099	1700011B04Rik
ENSMUSG00000059288	Cdyl
ENSMUSG00000021418	Rpp40
ENSMUSG00000050423	Ppp1r3g
ENSMUSG00000046573	Lyrm4
ENSMUSG00000021420	Fars2
ENSMUSG00000039114	Nrn1
ENSMUSG00000039109	F13a1
ENSMUSG00000021423	Ly86
ENSMUSG00000039087	Rreb1
ENSMUSG00000021427	Ssr1
ENSMUSG00000044566	Cage1
ENSMUSG00000021428	Riok1
ENSMUSG00000054889	Dsp
ENSMUSG00000021431	Snrnp48
ENSMUSG00000039004	Bmp6
ENSMUSG00000038991	Txndc5
ENSMUSG00000038982	Bloc1s5
ENSMUSG00000001707	Eef1e1
ENSMUSG00000021432	Slc35b3
ENSMUSG00000047094	Ofcc1
ENSMUSG00000021359	Tfap2a
ENSMUSG00000021360	Gcnt2
ENSMUSG00000038683	Pak1ip1
ENSMUSG00000021361	Tmem14c
ENSMUSG00000021363	Mak
ENSMUSG00000021362	Gcm2
ENSMUSG00000021364	Elovl2
ENSMUSG00000091264	Smim13
ENSMUSG00000021365	Nedd9
ENSMUSG00000087370	Tmem170b
ENSMUSG00000058022	Adtrp
ENSMUSG00000113856	Gm10790
ENSMUSG00000021366	Hivep1
ENSMUSG00000021367	Edn1
ENSMUSG00000054728	Phactr1
ENSMUSG00000021368	Tbc1d7
ENSMUSG00000051335	Gfod1
ENSMUSG00000054021	Sirt5
ENSMUSG00000063200	Nol7
ENSMUSG00000038546	Ranbp9
ENSMUSG00000021371	Mcur1
ENSMUSG00000044164	Rnf182
ENSMUSG00000110016	Gm20751
ENSMUSG00000015396	Cd83
ENSMUSG00000089815	Gm5083
ENSMUSG00000113186	A330076C08Rik
ENSMUSG00000098144	1700029N11Rik
ENSMUSG00000038518	Jarid2
ENSMUSG00000057531	Dtnbp1
ENSMUSG00000038175	Mylip
ENSMUSG00000000253	Gmpr
ENSMUSG00000046876	Atxn1
ENSMUSG00000063529	Stmnd1
ENSMUSG00000038132	Rbm24
ENSMUSG00000021373	Cap2
ENSMUSG00000021374	Nup153
ENSMUSG00000021375	Kif13a
ENSMUSG00000044231	Nhlrc1
ENSMUSG00000021376	Tpmt
ENSMUSG00000038080	Kdm1b
ENSMUSG00000021377	Dek
ENSMUSG00000038068	Rnf144b
ENSMUSG00000114959	G630093K05Rik
ENSMUSG00000047324	4931429P17Rik
ENSMUSG00000097622	A330033J07Rik
ENSMUSG00000021379	Id4
ENSMUSG00000097326	A330048O09Rik
ENSMUSG00000050954	Zfp169
ENSMUSG00000065453	Mirlet7d
ENSMUSG00000105621	Mirlet7f-1
ENSMUSG00000065421	Mirlet7a-1
ENSMUSG00000038042	Ptpdc1
ENSMUSG00000021381	Barx1
ENSMUSG00000038025	Phf2
ENSMUSG00000038014	Fam120a
ENSMUSG00000037989	Wnk2
ENSMUSG00000037966	Ninj1
ENSMUSG00000021384	Susd3
ENSMUSG00000037946	Fgd3
ENSMUSG00000037933	Bicd2
ENSMUSG00000021385	Ippk
ENSMUSG00000021391	Cenpp
ENSMUSG00000043631	Ecm2
ENSMUSG00000021388	Aspn
ENSMUSG00000048368	Omd
ENSMUSG00000021390	Ogn
ENSMUSG00000021392	Nol8
ENSMUSG00000037851	Iars
ENSMUSG00000095300	Gm906
ENSMUSG00000037816	Fbxw17
ENSMUSG00000094933	Mir683-2
ENSMUSG00000095697	Mir683-1
ENSMUSG00000096641	Gm904
ENSMUSG00000094918	Gm8765
ENSMUSG00000113652	4930518P08Rik
ENSMUSG00000021395	Spin1
ENSMUSG00000021396	Nxnl2
ENSMUSG00000067586	S1pr3
ENSMUSG00000021448	Shc3
ENSMUSG00000062248	Cks2
ENSMUSG00000035139	Secisbp2
ENSMUSG00000021451	Sema4d
ENSMUSG00000021453	Gadd45g
ENSMUSG00000113211	4921525O09Rik
ENSMUSG00000047842	Diras2
ENSMUSG00000021457	Syk
ENSMUSG00000021460	Auh
ENSMUSG00000056749	Nfil3
ENSMUSG00000021464	Ror2
ENSMUSG00000021468	Sptlc1
ENSMUSG00000107008	Gm2762
ENSMUSG00000021469	Msx2
ENSMUSG00000021474	Sfxn1
ENSMUSG00000034987	Hrh2
ENSMUSG00000025867	Cplx2
ENSMUSG00000025872	Thoc3
ENSMUSG00000043183	Simc1
ENSMUSG00000025871	4833439L19Rik
ENSMUSG00000025870	Arl10
ENSMUSG00000025869	Nop16
ENSMUSG00000025868	Higd2a
ENSMUSG00000047547	Cltb
ENSMUSG00000025873	Faf2
ENSMUSG00000034928	Rnf44
ENSMUSG00000034918	Cdhr2
ENSMUSG00000069227	Gprin1
ENSMUSG00000034891	Sncb
ENSMUSG00000074895	Eif4e1b
ENSMUSG00000025875	Tspan17
ENSMUSG00000025876	Unc5a
ENSMUSG00000025877	Hk3
ENSMUSG00000025878	Uimc1
ENSMUSG00000021481	Zfp346
ENSMUSG00000005320	Fgfr4
ENSMUSG00000021488	Nsd1
ENSMUSG00000034789	Rab24
ENSMUSG00000021486	Prelid1
ENSMUSG00000021485	Mxd3
ENSMUSG00000021484	Lman2
ENSMUSG00000052087	Rgs14
ENSMUSG00000021490	Slc34a1
ENSMUSG00000044444	Pfn3
ENSMUSG00000021492	F12
ENSMUSG00000074886	Grk6
ENSMUSG00000099058	Mir6943
ENSMUSG00000034686	Prr7
ENSMUSG00000034675	Dbn1
ENSMUSG00000098341	Mir6944
ENSMUSG00000021493	Pdlim7
ENSMUSG00000099096	Mir6945
ENSMUSG00000035711	Dok3
ENSMUSG00000021494	Ddx41
ENSMUSG00000021495	Fam193b
ENSMUSG00000058569	Tmed9
ENSMUSG00000021504	B4galt7
ENSMUSG00000021501	Caml
ENSMUSG00000021500	Ddx46
ENSMUSG00000045767	B230219D22Rik
ENSMUSG00000021497	Txndc15
ENSMUSG00000021496	Pcbd2
ENSMUSG00000021499	Catsper3
ENSMUSG00000021506	Pitx1
