x	y	new_x	new_y	pixel_x	pixel_y
7	14	6.94811135236111	13.943530613186905	1711	3763
8	14	7.948498453548427	13.92626807670508	2002	3758
9	14	9.025468886687191	13.904012090369182	2315	3752
10	14	9.937019115527733	13.93163463613729	2580	3760
11	14	10.990897175026273	13.914046665190089	2886	3755
12	14	12.062068863471485	13.953644992000914	3197	3766
13	14	13.042926269282043	13.949687957641668	3483	3765
14	14	14.017264621630147	13.91994801501763	3766	3756
15	14	14.959856530956227	13.940322907230419	4040	3762
16	14	15.918774057156812	14.07413658459842	4318	3801
17	14	16.992459053176976	13.929313065428879	4631	3759
18	14	17.9650500090008	13.915049915389082	4913	3755
19	14	19.003311359823304	13.856837566291176	5215	3738
20	14	20.07198425051049	13.876619628840924	5526	3744
21	14	20.981954982136916	13.996184665986057	5790	3778
22	14	21.99086400973044	13.873115508052917	6083	3743
23	14	23.090739225304862	13.945015796590992	6403	3764
24	14	24.065340827188653	13.945802435951565	6686	3764
25	14	25.0321983324951	13.914001062908318	6967	3755
26	14	25.998346929603084	13.901585841695793	7248	3751
27	14	27.01650492907244	13.884964846405266	7544	3746
28	14	27.988872019149383	13.894622165986057	7827	3749
29	14	29.012862965023622	13.924418075046814	8124	3758
30	14	30.024694684312557	13.887059442120309	8418	3747
31	14	31.06917349168852	13.853103361263319	8722	3737
6	15	5.940678698639964	14.961167295662364	1418	4059
7	15	6.940198838265859	14.95066529745329	1709	4056
8	15	7.964770176817199	14.927791607482474	2007	4049
9	15	9.027058748056254	14.916238683961646	2315	4046
10	15	9.960103197843996	14.951810536575072	2587	4056
11	15	10.987748544752991	14.894408664394122	2885	4039
12	15	12.079096133635984	14.968688562908318	3202	4061
13	15	13.041374755286288	14.978428795728693	3482	4064
14	15	14.022126446716376	14.943124338312934	3767	4054
15	15	14.977484922107728	14.951089191390674	4045	4056
16	15	15.999071384033966	14.92820928292689	4342	4049
17	15	16.990859864068458	14.938083213346099	4630	4052
18	15	17.97648685398621	14.903987216397306	4917	4042
19	15	18.996029504556653	14.89233583340447	5213	4039
20	15	20.049875435174854	14.92692723695979	5519	4049
21	15	20.990171684179895	14.92110154546337	5793	4047
22	15	21.987396163484753	14.88705736928932	6082	4037
23	15	23.08241473605042	14.927830991271279	6401	4049
24	15	24.04884109251102	14.93822934793087	6682	4052
25	15	25.040500020608658	14.910867978867458	6970	4044
26	15	26.008422961043784	14.937818927394918	7251	4052
27	15	27.03733066202548	14.894368244189824	7550	4039
28	15	27.989578854516857	14.896021326904071	7827	4040
29	15	29.000718248255247	14.881773723096696	8121	4036
30	15	30.033309369905552	14.870605309724448	8421	4033
31	15	31.082379497923593	14.87995585031877	8726	4035
5	16	4.98361428334413	15.963035952799535	1140	4350
6	16	5.940527381977719	15.952322525829516	1418	4347
7	16	6.939145840123116	15.954938438538457	1708	4348
8	16	7.972131317869202	15.939731113982873	2009	4343
9	16	9.040734250510486	15.927849646750184	2319	4340
10	16	9.958240759199793	15.93354371347876	2586	4342
11	16	10.948893327851955	15.911937559658117	2874	4335
12	16	12.073484980146995	15.965317103303647	3201	4351
13	16	13.053721573076153	15.967985873202824	3486	4352
14	16	14.004791361149913	15.939780861926623	3762	4343
15	16	14.96893449427541	15.943030024502905	4042	4344
16	16	16.009125650749276	15.924434657694732	4345	4339
17	16	16.987474931062355	15.956972922154801	4629	4348
18	16	17.993317205206694	15.93811326939545	4921	4343
19	16	18.995552753429035	15.900482059193804	5213	4332
20	16	20.061097742152832	15.878904925007017	5522	4326
21	16	20.982006802911656	15.915453081016569	5790	4336
22	16	22.020103363670476	15.878949490873294	6092	4326
23	16	23.103439460778464	15.95942300838457	6407	4349
24	16	24.066885086275942	15.961294774768227	6687	4350
25	16	25.042494084020703	15.93422878412084	6970	4342
26	16	26.005923126870265	15.922200145887887	7250	4338
27	16	27.040931169454506	15.8979190036751	7551	4331
28	16	27.990192412489794	15.928348162603196	7827	4340
29	16	29.030017714293987	15.926346844282687	8129	4339
30	16	30.033168417398258	15.898171889055837	8421	4331
31	16	31.08513636313983	15.86886620452413	8727	4323
5	17	4.983893597319985	16.95056061948831	1140	4637
6	17	5.907444481175118	17.010781541815188	1409	4655
7	17	6.945181405757236	16.961206679451166	1710	4640
8	17	7.977655412456626	16.93775674246523	2010	4633
9	17	9.05791283733723	16.927869338644587	2324	4631
10	17	9.94786105801911	16.93854130899481	2583	4634
11	17	10.995101912688783	16.91710720014631	2887	4627
12	17	12.083419022664904	16.99091138394838	3204	4649
13	17	13.062971581367478	16.98787468654854	3488	4648
14	17	14.017237674827282	16.953945552494414	3766	4638
15	17	14.975894024323168	16.941548986760797	4044	4634
16	17	16.02114185199629	16.917689665654404	4348	4628
17	17	16.991942918260552	16.951725550504495	4630	4637
18	17	17.969652730213326	16.948760365773797	4915	4637
19	17	18.994966142258964	16.910715625789717	5213	4626
20	17	20.078849466748217	16.908211645954218	5528	4625
21	17	20.97719576218467	16.91696728405451	5789	4627
22	17	22.001159761256044	16.89342510608953	6086	4621
23	17	23.083107061600963	16.947082409087674	6401	4636
24	17	24.06411785690476	16.94260820339651	6686	4635
25	17	25.03720421933511	16.913674592027448	6969	4626
26	17	26.01548302339454	16.92004440165865	7253	4628
27	17	27.020642299727786	16.912503442518293	7545	4626
28	17	28.000065306493507	16.915473809326464	7830	4627
29	17	29.013837195588756	16.895085443712244	8125	4621
30	17	30.022453954012743	16.877360665919724	8418	4616
31	17	31.068553715222613	16.859412022380326	8722	4611
5	18	5.023576651097512	18.123935312709325	1152	4978
6	18	5.924224048036355	17.984783059127473	1413	4938
7	18	6.952400557886448	17.9690326528526	1712	4933
8	18	7.9475558336558825	17.959382588180272	2002	4930
9	18	9.019917845296902	17.918536417113675	2313	4918
10	18	9.948467361083582	17.946691680446126	2583	4927
11	18	10.967192279828607	17.909291590899826	2879	4916
12	18	12.054468828647924	17.96712772117311	3195	4933
13	18	13.043528426684537	17.971694167843314	3483	4934
14	18	14.005199708854875	17.937472764619645	3762	4924
15	18	14.966646088862834	17.93519265053103	4042	4923
16	18	16.009198199833914	17.92922082444984	4345	4922
17	18	16.94931307612736	17.931315420164882	4618	4922
18	18	17.9694775759947	17.92444294901869	4915	4920
19	18	18.962797878130548	17.927883848461512	5203	4921
20	18	20.079885882243044	17.911705402587277	5528	4916
21	18	20.96700572503954	17.920447567286136	5786	4919
22	18	21.99981449394376	17.876722233974913	6086	4906
23	18	23.076293666137975	17.963246345144984	6399	4931
24	18	24.055654487974007	17.975253218652547	6684	4935
25	18	25.03301710073601	17.95135036809537	6968	4928
26	18	25.9955195881332	17.947222325179478	7247	4927
27	18	27.037768029364294	17.923537121876212	7550	4920
28	18	27.991017399223676	17.92555295001365	7827	4921
29	18	29.00106441103052	17.91890227178335	8121	4919
30	18	29.98121290864262	17.93941500725695	8406	4925
5	19	4.977608514655485	18.886541234372896	1138	5200
6	19	5.942889372890428	18.96088746347876	1419	5221
7	19	6.9638342936253705	18.95155765119433	1716	5219
8	19	7.930719263942431	18.94184436517682	1997	5216
9	19	9.022348239632269	18.912439184757613	2314	5207
10	19	9.942261305100564	18.93900044105902	2581	5215
11	19	10.97197533733723	18.90427844915135	2881	5205
12	19	12.06873197868772	18.975830502083163	3199	5226
13	19	13.025534180863366	18.9776856858189	3478	5226
14	19	14.035105477958085	18.96683234275708	3771	5223
15	19	14.977592709319188	18.94400840073002	4045	5217
16	19	15.978722402208549	18.93092054586135	4336	5213
17	19	16.980462543824363	18.912430893433655	4627	5207
18	19	17.983407000245165	18.925408888259867	4919	5211
19	19	18.99597561095092	18.917662718851535	5213	5209
20	19	20.053689444195815	18.901563040554905	5520	5204
21	19	20.995413873752728	18.91334501190009	5794	5208
22	19	22.004150856374114	18.88340296825456	6087	5199
23	19	23.081200057090484	18.96193838879051	6400	5222
24	19	24.05856888834546	18.953696812775654	6684	5219
25	19	25.009965147300086	18.934732482051324	6961	5214
26	19	25.988670954543387	18.919689947559416	7245	5209
27	19	27.038476937562756	18.90123553325854	7550	5204
28	19	27.994825189751666	18.91310456350529	7828	5208
29	19	28.98425789736642	18.897875474224314	8116	5203
30	19	30.009834558947738	18.908664559525455	8414	5206
4	20	3.940941429967902	19.988474771120043	837	5520
5	20	4.960671671742909	19.96712461192662	1133	5514
6	20	5.95999230138605	19.951592889321155	1424	5509
7	20	6.942641669587164	19.94716739515825	1710	5508
8	20	7.960833352560101	19.9413075019505	2005	5506
9	20	9.025333634465117	19.951501684757613	2315	5509
10	20	9.95268453573203	19.945677029676688	2584	5508
11	20	10.90828760518016	19.92884356920972	2862	5503
12	20	12.068549569560632	19.98133386836069	3199	5518
13	20	13.025311351531977	19.98437471142251	3477	5519
14	20	14.009961001638105	19.969811000889212	3764	5515
15	20	14.97690349301513	19.953271882422776	4045	5510
16	20	15.99956368139401	19.936148225617256	4342	5505
17	20	16.944650242816138	19.941954225219273	4617	5507
18	20	18.002849118512607	19.933886767007547	4924	5504
19	20	18.999638303309638	19.915691456580376	5214	5499
20	20	20.06022508030619	19.886651094415345	5522	5491
21	20	20.963222808483426	19.91592154082023	5785	5499
22	20	21.987657340189447	19.914433248169658	6082	5499
23	20	23.123293035997353	19.965478784120837	6413	5513
24	20	24.06100239192731	19.949665156500778	6685	5509
25	20	25.033578837934208	19.93278609375204	6968	5504
26	20	26.01294380543222	19.923037569607704	7252	5501
27	20	27.032243934776872	19.91615991638404	7549	5499
28	20	28.00537382665801	19.908650049708527	7832	5497
29	20	29.003421219865753	19.908778565229884	8122	5497
30	20	30.033230602327947	19.890181125590725	8421	5492
4	21	3.9465474013794175	20.97817901959444	839	5808
5	21	4.975485676618208	20.965203097599215	1138	5804
6	21	5.962212303375968	20.968492680379793	1425	5805
7	21	6.947191533609451	20.97316691426146	1711	5806
8	21	7.950220457893081	20.941421507654933	2002	5797
9	21	9.032050125079337	20.918736445304177	2317	5790
10	21	9.958921684179895	20.93105735270667	2586	5794
11	21	10.994124572877162	20.92723297953076	2887	5793
12	21	12.080297339194487	20.981255100783084	3203	5809
13	21	13.032824327453973	20.9850380173392	3480	5810
14	21	14.009901925954901	20.927699366503433	3764	5793
15	21	14.986483081433807	20.947496975285603	4047	5799
16	21	15.993541070953574	20.928327434293298	4340	5793
17	21	16.94896898618308	20.926834995980748	4618	5793
18	21	17.99494852319555	20.94560240776106	4922	5798
19	21	19.005871306095525	20.92503577868173	5216	5792
20	21	20.085043085745298	20.918139469979156	5529	5790
21	21	20.981138286726992	20.926092922486454	5790	5793
22	21	21.963050763511283	20.894774519063795	6075	5784
23	21	23.10882674852057	20.946419103170985	6408	5799
24	21	24.0677950590804	20.95646404214684	6687	5801
25	21	25.017023136819855	20.950162635938295	6963	5800
26	21	26.000133709916167	20.933472200809614	7249	5795
27	21	27.05788485411887	20.91937073158701	7556	5791
28	21	27.990341656321046	20.914431175338667	7827	5789
29	21	28.995940372824098	20.910577782528904	8119	5788
30	21	30.033582983596187	20.904840186349546	8421	5786
4	22	3.959604681990985	21.97721515318425	842	6098
5	22	4.970662976216907	21.9591359212925	1136	6093
6	22	5.944309780326087	21.94452453564644	1419	6089
7	22	6.95608605138605	21.941006941457	1713	6088
8	22	7.954262478322903	21.937416798182923	2004	6087
9	22	9.021748155060765	21.95139597037714	2314	6091
10	22	9.959151768419746	21.964303488949707	2586	6094
11	22	11.003273012449993	21.891833171889477	2890	6073
12	22	12.051725436833118	21.99911253975894	3194	6105
13	22	13.057577038716907	21.983738352308688	3487	6100
14	22	14.017683333490057	21.95330090205663	3766	6091
15	22	14.959953954012741	21.94722336159497	4040	6089
16	22	16.010566268287086	21.929237407097755	4345	6084
17	22	16.976068142126298	21.941406997838005	4626	6088
18	22	17.994280035201385	21.9279460333912	4922	6084
19	22	18.98580837494668	21.929345194309217	5210	6084
20	22	20.027267067570715	21.90027581251033	5513	6076
21	22	20.990909612012214	21.923848046524657	5793	6083
22	22	22.01524050216875	21.883815461621502	6090	6071
23	22	23.092698050590084	21.955160231454347	6404	6092
24	22	24.061153708589554	21.963070154510863	6685	6094
25	22	25.04311386048661	21.96373760608953	6971	6094
26	22	26.01202346847281	21.949215352176026	7252	6090
27	22	27.036037215487937	21.910793356951828	7550	6079
28	22	28.000399032282843	21.90578332444984	7830	6077
29	22	29.020733504291332	21.910588146683853	8127	6079
30	22	30.00343987534466	21.897214241138613	8412	6075
4	23	3.9387009587719617	22.972934757190618	836	6388
5	23	4.966602818515925	22.953978717790246	1135	6382
6	23	5.945280901644739	22.94830537937157	1420	6380
7	23	6.953155586574429	22.94960919006406	1713	6381
8	23	7.96499818822606	22.945923696564456	2007	6380
9	23	9.031842323772624	22.94978330786719	2317	6381
10	23	9.970591722651637	22.96320074286321	2590	6385
11	23	10.986441624814015	22.92567213779555	2885	6374
12	23	12.069486489167955	22.989413763558353	3200	6392
13	23	13.067954667066601	22.998358029278705	3490	6395
14	23	14.026902249316535	22.974912237954747	3769	6388
15	23	14.9620257485869	22.9575336229375	4040	6383
16	23	16.004094889937388	22.92581309030285	4343	6374
17	23	17.03493239657045	22.951700676532617	4643	6381
18	23	17.973142341184406	22.938345426466288	4916	6378
19	23	18.987800365527733	22.92623387499375	5211	6374
20	23	20.087385384763607	22.900315196299136	5530	6366
21	23	20.994796170117812	22.8864603939643	5794	6362
22	23	21.987831457992577	22.88882963978547	6082	6363
23	23	23.07591226523588	22.946958039228292	6399	6380
24	23	24.063224466748217	22.94651238056552	6686	6380
25	23	25.039969375875305	22.927201887065916	6970	6374
26	23	25.991438183914575	22.935095227474513	7246	6377
27	23	27.032335139340418	22.885687228005157	7549	6362
28	23	27.997494996066337	22.91161627085472	7829	6370
29	23	29.006180157912983	22.900141078496002	8122	6366
30	23	30.023587792564083	22.90111530906114	8418	6367
4	24	3.9298751035218955	23.97548848496987	834	6679
5	24	5.014969738620728	23.914379354563927	1149	6661
6	24	5.962463634133463	23.976895937211843	1425	6679
7	24	6.941983027540203	23.968306125590725	1709	6677
8	24	7.944436741224203	23.972060022512984	2001	6678
9	24	9.043311815846119	23.934597748036996	2320	6667
10	24	9.96690726556753	23.977188206381385	2589	6679
11	24	10.97028079800319	23.93631612492742	2880	6668
12	24	12.025818158708947	24.009035181706405	3187	6689
13	24	13.063515699502261	23.998003575179474	3489	6686
14	24	14.023403310606001	23.978419467989237	3768	6680
15	24	14.983061873885386	23.946342408424368	4046	6670
16	24	16.011142515302208	23.937037470111818	4345	6668
17	24	16.978298508271166	23.94548011073267	4626	6670
18	24	17.999545025915104	23.944091313969604	4923	6670
19	24	19.00845819917061	23.94359590736308	5217	6670
20	24	20.05879689975432	23.91596921593299	5522	6662
21	24	21.000730685241187	23.93898800407308	5796	6668
22	24	22.019831822810833	23.894032445569497	6092	6655
23	24	23.08562140559141	23.96587469483986	6402	6676
24	24	24.07447372052906	23.986124180777775	6689	6682
25	24	25.065506653667825	23.96780864615321	6977	6677
26	24	26.01846790001964	23.94684610635485	7254	6671
27	24	27.03010062753357	23.936826041350873	7548	6668
28	24	27.99016132002495	23.93393029645833	7827	6667
29	24	29.02634465778032	23.944101678124554	8128	6670
3	25	2.992502582627759	25.00780184726756	561	6979
4	25	3.941874722120993	25.008618542677485	837	6979
5	25	4.980715947412848	24.96869996347876	1139	6968
6	25	5.963527514638902	24.968903100915742	1425	6968
7	25	6.960143618048295	24.959463428588865	1715	6965
8	25	7.962597849940043	24.978620532595233	2006	6971
9	25	9.066405744109584	24.96880153219725	2327	6968
10	25	9.96497435066968	24.952368128111285	2588	6963
11	25	10.937464774190508	24.90452304320813	2871	6949
12	25	12.086645384100297	24.991198471040445	3205	6974
13	25	13.041800722054662	24.996392985500513	3482	6976
14	25	14.028141802248348	24.96761794570216	3769	6967
15	25	14.97841976888406	24.9542481858189	4045	6963
16	25	16.013050556228183	24.944101678124554	4346	6960
17	25	16.928693589857794	25.006398540687567	4612	6979
18	25	17.989233728157078	24.96386197594891	4920	6966
19	25	19.02681311758398	24.927473427925563	5222	6956
20	25	20.06171544578775	24.93093920134026	5523	6957
21	25	21.028172894713194	24.878722515879925	5804	6941
22	25	22.00882509025578	24.8928302035955	6089	6946
23	25	23.091377657249677	24.98181061948831	6403	6971
24	25	24.08150061758398	24.984932302958725	6691	6972
25	25	25.06366597974901	24.943801117631054	6976	6960
26	25	26.001856232468565	24.95609715106167	7249	6964
27	25	27.032080181128688	24.920309724025323	7549	6954
28	25	27.99808575289839	24.939085427129594	7829	6959
3	26	2.985910073217106	25.997159932966685	559	7267
4	26	3.9642999032864217	26.005525878840924	844	7269
5	26	5.036477173865488	26.02760982020468	1155	7275
6	26	5.934905346126034	25.983620200942276	1417	7263
7	26	6.973232509332455	25.977517786508738	1718	7261
8	26	7.969988528833649	25.954113451804574	2008	7254
9	26	9.039429921610248	25.955180959764245	2319	7254
10	26	9.950983777905021	25.96679088613729	2584	7258
11	26	10.98790504349271	25.953964207973318	2885	7254
12	26	12.086369697578673	26.016352275099877	3205	7272
13	26	13.06158900309738	26.006694955519087	3488	7269
14	26	14.009360917066601	25.978011120284275	3763	7261
15	26	14.968233877400907	25.97338041585339	4042	7260
16	26	16.031757855909795	25.95144779115188	4351	7253
17	26	16.998506537589286	25.957991718586214	4632	7255
18	26	17.982352965686925	25.970310553157717	4918	7259
19	26	19.015460222253655	25.939595343553048	5219	7250
20	26	20.08902292124543	25.919696166052386	5531	7244
21	26	20.98680126099072	25.927556341165147	5792	7246
22	26	21.947827892723275	25.9225172890293	6071	7245
23	26	23.100197553110647	25.981240590966156	6406	7262
24	26	24.08031910391988	25.990236677461247	6691	7265
25	26	25.053913309942697	25.944263358941747	6974	7251
26	26	25.99611863628921	25.941695121345568	7248	7250
27	26	27.057522108695682	25.927919086588336	7556	7246
28	26	28.050725295880614	25.89991928558011	7845	7238
3	27	3.022606566194355	27.04591291784331	570	7571
4	27	3.9515250458971938	27.025905953131186	840	7566
5	27	4.960504808848242	26.994485980990035	1133	7556
6	27	5.941759161793319	27.00761114681651	1419	7560
7	27	6.948498971756175	27.001740889453817	1711	7559
8	27	7.940390575132402	27.002248733046283	2000	7559
9	27	9.026431198474137	26.96129788401471	2315	7547
10	27	9.956223894646861	27.009016526227498	2585	7561
11	27	10.989498014108257	26.949627845542967	2886	7543
12	27	12.068876040441502	27.030665173083428	3199	7567
13	27	13.032835728024416	27.032650945171515	3480	7568
14	27	13.985483976896795	27.004744421557824	3757	7559
15	27	14.985920307820118	27.020477208769286	4047	7564
16	27	16.019860842444686	26.98647241638404	4348	7554
17	27	16.95548078473707	26.983406699350343	4620	7553
18	27	17.965520541635453	26.98781768369632	4913	7555
19	27	19.003771528303005	26.959600235434184	5215	7546
20	27	20.04639515194323	26.933177858809085	5518	7539
21	27	20.98244417025047	26.980484007654933	5790	7552
22	27	22.008300664015398	26.96685307106698	6088	7548
23	27	23.071582121298494	26.973150331613542	6397	7550
24	27	24.040272009199796	26.991034717392264	6679	7555
25	27	25.067222957727257	26.965847748036996	6978	7548
26	27	25.98639913177873	26.97488736398287	7245	7551
27	27	27.02915127094031	26.947785098793165	7548	7543
3	28	2.986902570605339	28.028047187543496	560	7857
4	28	3.948686562960739	28.01950505103514	839	7854
5	28	4.977750503578276	28.00530615875602	1138	7850
6	28	5.940845561534631	27.990974605293562	1418	7846
7	28	6.944565774953309	27.993449565495208	1710	7847
8	28	7.961787373023089	27.990844016941214	2006	7846
9	28	9.031344844335107	27.99253959269075	2317	7847
10	28	9.952923947711335	27.986627878708262	2584	7845
11	28	10.985046609557978	27.952687344083692	2884	7835
12	28	12.032355867650312	28.01426700712429	3189	7853
13	28	13.041209965222611	28.03082685390062	3482	7858
14	28	14.017949692272227	28.01963149372551	3766	7854
15	28	14.960547820091277	27.998279261701096	4040	7848
16	28	15.995058383238	27.9779862463124	4341	7842
17	28	16.977085902142218	27.98765185721715	4626	7845
18	28	17.98017856597878	27.999804865309482	4918	7849
19	28	19.005918981208286	27.9644651697669	5216	7838
20	28	20.056923060539674	27.957856984571887	5521	7836
21	28	20.97113273153994	27.96380186385021	5787	7838
22	28	22.064986373089422	27.86520351216541	6105	7810
23	28	23.081071541569123	28.007105376055037	6400	7851
24	28	24.048451400284964	28.027220127978627	6681	7857
25	28	25.03547547828974	27.988501717922908	6968	7845
26	28	26.014328456533306	27.9820324124042	7253	7843
27	28	27.106192180332723	27.882957309591784	7570	7815
3	29	3.0076732439852147	29.043328097599215	566	8152
4	29	3.953864753876764	29.02713928757003	841	8147
5	29	4.97599196558743	29.01842303325854	1138	8145
6	29	5.9836609220413965	28.99337287074859	1431	8137
7	29	6.956019720794381	29.028534302826063	1713	8148
8	29	7.960518800457422	29.005217027023466	2005	8141
9	29	9.032958543260552	29.00833871049388	2317	8142
10	29	9.945009878992842	28.9859790826085	2582	8135
11	29	10.969082701691171	28.950948238883374	2880	8125
12	29	12.07119242907244	29.048342275763183	3200	8153
13	29	13.044508875742643	29.050831745781757	3483	8154
14	29	13.997130177812158	29.016198885606645	3760	8144
15	29	14.979987865527733	28.99402166684835	4046	8138
16	29	16.012153020409663	28.98718547024448	4346	8136
17	29	16.96337723439215	28.985537569607704	4622	8135
18	29	17.973155814585837	29.00022565000038	4916	8139
19	29	19.005697188292395	28.945048961886823	5216	8123
20	29	20.027907572346518	28.994794832807493	5513	8138
21	29	20.993411519016725	28.986723228933787	5793	8136
22	29	22.014456972054663	28.93387847568359	6090	8120
